ORIGINAL_TRIP_ID;START_STOP_ID;END_STOP_ID;depot;START_TIMESTAMP;END_TIMESTAMP;START_STOP_NAME;END_STOP_NAME;START_STOP_COORDINATES;END_STOP_COORDINATES
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;29400.0;31400.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;30000.0;32000.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;30600.0;32600.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;31200.0;33200.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;31800.0;33800.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;32400.0;34400.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;33000.0;35000.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;33600.0;35600.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;34200.0;36200.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;34800.0;36800.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;35400.0;37400.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;36000.0;38000.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;36600.0;38600.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;37200.0;39200.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;37800.0;39800.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;38400.0;40400.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;39000.0;41000.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;39600.0;41600.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;40200.0;42200.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;40800.0;42800.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;41400.0;43400.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;42000.0;44000.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;42600.0;44600.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;43200.0;45200.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;43800.0;45800.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;44400.0;46400.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;45000.0;47000.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;45600.0;47600.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;46200.0;48200.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;46800.0;48800.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;47400.0;49400.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;48000.0;50000.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;48600.0;50600.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;49200.0;51200.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;49800.0;51800.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;50400.0;52400.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;51000.0;53000.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;51600.0;53600.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;52200.0;54200.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;52800.0;54800.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;53400.0;55400.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;54000.0;56000.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;54600.0;56600.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;55200.0;57200.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;55800.0;57800.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;56400.0;58400.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;57000.0;59000.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;57600.0;59600.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;58200.0;60200.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;58800.0;60800.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;59400.0;61400.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;60000.0;62000.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;60600.0;62600.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;61200.0;63200.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;61800.0;63800.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;62400.0;64400.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;63000.0;65000.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;63600.0;65600.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;64200.0;66200.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;64800.0;66800.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;65400.0;67400.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;66000.0;68000.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;66600.0;68600.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;67200.0;69200.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;67800.0;69800.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;68400.0;70400.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;69000.0;71000.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;69600.0;71600.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;70200.0;72200.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;70800.0;72800.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;71400.0;73400.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;72000.0;74000.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;72600.0;74600.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;73200.0;75200.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;73800.0;75800.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;74400.0;76400.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;75000.0;77000.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;75600.0;77600.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;76200.0;78200.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;76800.0;78800.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;77400.0;79400.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;78000.0;80000.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;78600.0;80600.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;79200.0;81200.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;79800.0;81800.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;80400.0;82400.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;81000.0;83000.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;81600.0;83600.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;82200.0;84200.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;82800.0;84800.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;83400.0;85400.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;84000.0;86000.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;84600.0;86600.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
109_9724;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9724_18;muellerstrasse;85200.0;87200.0;Hertzallee (Berlin);Urban Tech Republic (Berlin);;
110_9735;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9735_25;cicerostrasse;18540.0;20510.0;Hertzallee (Berlin);U Oskar-Helene-Heim (Berlin);;
110_9735;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9735_25;cicerostrasse;19740.0;21710.0;Hertzallee (Berlin);U Oskar-Helene-Heim (Berlin);;
110_9735;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9735_25;cicerostrasse;20940.0;22910.0;Hertzallee (Berlin);U Oskar-Helene-Heim (Berlin);;
110_9735;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9735_25;cicerostrasse;22140.0;24110.0;Hertzallee (Berlin);U Oskar-Helene-Heim (Berlin);;
110_9735;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9735_25;cicerostrasse;23340.0;25310.0;Hertzallee (Berlin);U Oskar-Helene-Heim (Berlin);;
110_9735;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9735_25;cicerostrasse;24540.0;26510.0;Hertzallee (Berlin);U Oskar-Helene-Heim (Berlin);;
110_9735;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9735_25;cicerostrasse;25740.0;27710.0;Hertzallee (Berlin);U Oskar-Helene-Heim (Berlin);;
110_9735;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9735_25;cicerostrasse;26940.0;28910.0;Hertzallee (Berlin);U Oskar-Helene-Heim (Berlin);;
110_9735;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9735_25;cicerostrasse;28140.0;30110.0;Hertzallee (Berlin);U Oskar-Helene-Heim (Berlin);;
110_9735;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9735_25;cicerostrasse;29340.0;31310.0;Hertzallee (Berlin);U Oskar-Helene-Heim (Berlin);;
110_9735;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9735_25;cicerostrasse;30540.0;32510.0;Hertzallee (Berlin);U Oskar-Helene-Heim (Berlin);;
110_9735;agg_9627_0_9735_0_10804_0_11658_0_11946_0_11979_0_11838_17_11649_0_9724_0_10632_0_11941_14_10740_0_12482_0_11703_0;9735_25;cicerostrasse;31740.0;33710.0;Hertzallee (Berlin);U Oskar-Helene-Heim (Berlin);;
