FromEdgeID;ToEdgeID;RunTime
385888165#4;455953261#1;1159
385888165#4;111251392;500
385888165#4;-333626093;999
385888165#4;4389557#1;485
385888165#4;42813669;1184
385888165#4;24735700;1533
385888165#4;456213456;670
385888165#4;231262268#0;1425
385888165#4;27606891#2;812
385888165#4;-10947989;1255
385888165#4;98410013#0;1259
385888165#4;172282359;898
385888165#4;148288810#2;974
385888165#4;76402289;565
385888165#4;461910870#2;660
385888165#4;30157285;662
385888165#4;24160797;916
385888165#4;4616321#2;745
385888165#4;-259536422;1813
385888165#4;-39496182#0;1462
385888165#4;MA047;1106
385888165#4;-669433184;1214
385888165#4;4802807#2;1088
385888165#4;39473294;1557
385888165#4;41976565;1234
385888165#4;-671403217;470
385888165#4;-165465028#0;473
385888165#4;4486596#2;734
385888165#4;24673480;752
385888165#4;30699893;664
385888165#4;-469999015;536
385888165#4;469999020;664
385888165#4;120395207#1;670
385888165#4;30157290;636
385888165#4;469999032;935
385888165#4;30157292#1;650
385888165#4;-469999029;991
385888165#4;25369033#2;675
385888165#4;15926759;852
385888165#4;4594894#4;875
385888165#4;57936173#3;815
385888165#4;223737429;1535
385888165#4;-461331989#0;1426
385888165#4;28819804;821
385888165#4;-MA068;572
385888165#4;23109073#1;798
385888165#4;52158843#1;202
385888165#4;-857983579;781
385888165#4;243102981;713
385888165#4;806903754;782
385888165#4;385888165#4;27
385888165#4;-31002335#0;492
385888165#4;138515677#4;435
385888165#4;256245721;1001
385888165#4;710761406;360
385888165#4;30143978#1;616
385888165#4;-858123638#0;887
385888165#4;4463221#1;600
385888165#4;451621867#1;850
385888165#4;-451621866;865
385888165#4;4392634#2;1099
385888165#4;MA080;574
385888165#4;-450086133;1278
385888165#4;32197350#0;1206
385888165#4;139806486#2;929
385888165#4;-79701272#0;876
385888165#4;30709383;934
385888165#4;151043332#5;654
385888165#4;332306828#3;867
385888165#4;4442099#1;523
385888165#4;450189363;432
-31002335#0;E19.203;1170
-31002335#0;671403224#1;927
-31002335#0;-140336718#0;1213
-31002335#0;30276434#1;929
-31002335#0;914393586;1158
-31002335#0;4517104;808
-31002335#0;-25418282;815
-31002335#0;718428117#1;890
-31002335#0;207716520;926
-31002335#0;23044566;1112
-31002335#0;4368690;705
-31002335#0;451458155;1427
-31002335#0;375861848;998
-31002335#0;-420483060#0;1491
-31002335#0;24041366;1197
-31002335#0;455953261#1;1540
-31002335#0;111251392;866
-31002335#0;-333626093;1199
-31002335#0;4389557#1;847
-31002335#0;42813669;1565
-31002335#0;24735700;1813
-31002335#0;456213456;1051
-31002335#0;231262268#0;1771
-31002335#0;27606891#2;1193
-31002335#0;-10947989;1636
-31002335#0;98410013#0;1640
-31002335#0;172282359;941
-31002335#0;148288810#2;815
-31002335#0;76402289;925
-31002335#0;461910870#2;457
-31002335#0;30157285;614
-31002335#0;24160797;773
-31002335#0;4616321#2;830
-31002335#0;-259536422;1849
-31002335#0;-39496182#0;1795
-31002335#0;MA047;1386
-31002335#0;-669433184;1595
-31002335#0;4802807#2;1469
-31002335#0;39473294;1836
-31002335#0;41976565;1615
-31002335#0;-671403217;851
-31002335#0;-165465028#0;855
-31002335#0;4486596#2;770
-31002335#0;24673480;788
-31002335#0;30699893;700
-31002335#0;-469999015;419
-31002335#0;469999020;616
-31002335#0;120395207#1;467
-31002335#0;30157290;638
-31002335#0;469999032;913
-31002335#0;30157292#1;602
-31002335#0;-469999029;971
-31002335#0;25369033#2;808
-31002335#0;15926759;1004
-31002335#0;4594894#4;1256
-31002335#0;57936173#3;1196
-31002335#0;223737429;1814
-31002335#0;-461331989#0;1706
-31002335#0;28819804;1202
-31002335#0;-MA068;511
-31002335#0;23109073#1;776
-31002335#0;52158843#1;562
-31002335#0;-857983579;1057
-31002335#0;243102981;1094
-31002335#0;806903754;1042
-31002335#0;385888165#4;490
-31002335#0;-31002335#0;26
-31002335#0;138515677#4;103
-31002335#0;256245721;995
-31002335#0;710761406;725
-31002335#0;30143978#1;652
-31002335#0;-858123638#0;579
-31002335#0;4463221#1;636
-31002335#0;451621867#1;647
-31002335#0;-451621866;662
-31002335#0;4392634#2;1094
-31002335#0;MA080;513
-31002335#0;-450086133;1354
-31002335#0;32197350#0;1282
-31002335#0;139806486#2;907
-31002335#0;-79701272#0;569
-31002335#0;30709383;626
-31002335#0;151043332#5;522
-31002335#0;332306828#3;943
-31002335#0;4442099#1;624
-31002335#0;450189363;728
138515677#4;E19.203;1218
138515677#4;671403224#1;987
138515677#4;-140336718#0;1331
138515677#4;30276434#1;989
138515677#4;914393586;1217
138515677#4;4517104;867
138515677#4;-25418282;874
138515677#4;718428117#1;1005
138515677#4;207716520;1040
138515677#4;23044566;1230
138515677#4;4368690;765
138515677#4;451458155;1476
138515677#4;375861848;1047
138515677#4;-420483060#0;1539
138515677#4;24041366;1245
138515677#4;455953261#1;1588
138515677#4;111251392;925
138515677#4;-333626093;1258
138515677#4;4389557#1;906
138515677#4;42813669;1613
138515677#4;24735700;1872
138515677#4;456213456;1099
138515677#4;231262268#0;1830
138515677#4;27606891#2;1241
138515677#4;-10947989;1684
138515677#4;98410013#0;1689
138515677#4;172282359;1001
138515677#4;148288810#2;933
138515677#4;76402289;984
138515677#4;461910870#2;575
138515677#4;30157285;729
138515677#4;24160797;891
138515677#4;4616321#2;889
138515677#4;-259536422;1908
138515677#4;-39496182#0;1854
138515677#4;MA047;1445
138515677#4;-669433184;1643
138515677#4;4802807#2;1517
138515677#4;39473294;1895
138515677#4;41976565;1663
138515677#4;-671403217;900
138515677#4;-165465028#0;903
138515677#4;4486596#2;829
138515677#4;24673480;847
138515677#4;30699893;759
138515677#4;-469999015;504
138515677#4;469999020;731
138515677#4;120395207#1;585
138515677#4;30157290;738
138515677#4;469999032;1027
138515677#4;30157292#1;717
138515677#4;-469999029;1086
138515677#4;25369033#2;868
138515677#4;15926759;1063
138515677#4;4594894#4;1304
138515677#4;57936173#3;1244
138515677#4;223737429;1873
138515677#4;-461331989#0;1765
138515677#4;28819804;1251
138515677#4;-MA068;434
138515677#4;23109073#1;890
138515677#4;52158843#1;610
138515677#4;-857983579;1116
138515677#4;243102981;1142
138515677#4;806903754;1101
138515677#4;385888165#4;538
138515677#4;-31002335#0;144
138515677#4;138515677#4;26
138515677#4;256245721;1103
138515677#4;710761406;784
138515677#4;30143978#1;711
138515677#4;-858123638#0;612
138515677#4;4463221#1;696
138515677#4;451621867#1;709
138515677#4;-451621866;723
138515677#4;4392634#2;1202
138515677#4;MA080;436
138515677#4;-450086133;1413
138515677#4;32197350#0;1341
138515677#4;139806486#2;1021
138515677#4;-79701272#0;601
138515677#4;30709383;659
138515677#4;151043332#5;637
138515677#4;332306828#3;1002
138515677#4;4442099#1;683
138515677#4;450189363;706
256245721;E19.203;1095
256245721;671403224#1;941
256245721;-140336718#0;446
256245721;30276434#1;870
256245721;914393586;942
256245721;4517104;734
256245721;-25418282;735
256245721;718428117#1;192
256245721;207716520;252
256245721;23044566;273
256245721;4368690;559
256245721;451458155;1394
256245721;375861848;1079
256245721;-420483060#0;1326
256245721;24041366;1033
256245721;455953261#1;1326
256245721;111251392;977
256245721;-333626093;983
256245721;4389557#1;934
256245721;42813669;1777
256245721;24735700;1597
256245721;456213456;1092
256245721;231262268#0;1555
256245721;27606891#2;1002
256245721;-10947989;1966
256245721;98410013#0;1970
256245721;172282359;541
256245721;148288810#2;539
256245721;76402289;886
256245721;461910870#2;560
256245721;30157285;386
256245721;24160797;337
256245721;4616321#2;614
256245721;-259536422;939
256245721;-39496182#0;1579
256245721;MA047;1170
256245721;-669433184;1402
256245721;4802807#2;1304
256245721;39473294;1620
256245721;41976565;1449
256245721;-671403217;1000
256245721;-165465028#0;1028
256245721;4486596#2;383
256245721;24673480;399
256245721;30699893;420
256245721;-469999015;831
256245721;469999020;388
256245721;120395207#1;680
256245721;30157290;361
256245721;469999032;253
256245721;30157292#1;374
256245721;-469999029;270
256245721;25369033#2;639
256245721;15926759;787
256245721;4594894#4;1151
256245721;57936173#3;1153
256245721;223737429;1598
256245721;-461331989#0;1489
256245721;28819804;1243
256245721;-MA068;1144
256245721;23109073#1;318
256245721;52158843#1;822
256245721;-857983579;888
256245721;243102981;1371
256245721;806903754;826
256245721;385888165#4;962
256245721;-31002335#0;1037
256245721;138515677#4;963
256245721;256245721;17
256245721;710761406;919
256245721;30143978#1;469
256245721;-858123638#0;1011
256245721;4463221#1;430
256245721;451621867#1;647
256245721;-451621866;694
256245721;4392634#2;167
256245721;MA080;1146
256245721;-450086133;1138
256245721;32197350#0;1066
256245721;139806486#2;251
256245721;-79701272#0;1024
256245721;30709383;1081
256245721;151043332#5;540
256245721;332306828#3;727
256245721;4442099#1;566
256245721;450189363;1269
710761406;E19.203;539
710761406;671403224#1;293
710761406;-140336718#0;1239
710761406;30276434#1;300
710761406;914393586;696
710761406;4517104;331
710761406;-25418282;333
710761406;718428117#1;762
710761406;207716520;798
710761406;23044566;1096
710761406;4368690;414
710761406;451458155;796
710761406;375861848;367
710761406;-420483060#0;860
710761406;24041366;566
710761406;455953261#1;909
710761406;111251392;226
710761406;-333626093;737
710761406;4389557#1;222
710761406;42813669;1064
710761406;24735700;1283
710761406;456213456;420
710761406;231262268#0;1175
710761406;27606891#2;562
710761406;-10947989;1135
710761406;98410013#0;1140
710761406;172282359;692
710761406;148288810#2;949
710761406;76402289;295
710761406;461910870#2;655
710761406;30157285;595
710761406;24160797;862
710761406;4616321#2;513
710761406;-259536422;1624
710761406;-39496182#0;1212
710761406;MA047;856
710761406;-669433184;964
710761406;4802807#2;838
710761406;39473294;1307
710761406;41976565;984
710761406;-671403217;220
710761406;-165465028#0;223
710761406;4486596#2;563
710761406;24673480;611
710761406;30699893;540
710761406;-469999015;650
710761406;469999020;598
710761406;120395207#1;665
710761406;30157290;582
710761406;469999032;785
710761406;30157292#1;583
710761406;-469999029;843
710761406;25369033#2;468
710761406;15926759;621
710761406;4594894#4;625
710761406;57936173#3;565
710761406;223737429;1284
710761406;-461331989#0;1176
710761406;28819804;571
710761406;-MA068;825
710761406;23109073#1;686
710761406;52158843#1;193
710761406;-857983579;520
710761406;243102981;586
710761406;806903754;520
710761406;385888165#4;289
710761406;-31002335#0;754
710761406;138515677#4;697
710761406;256245721;946
710761406;710761406;18
710761406;30143978#1;528
710761406;-858123638#0;990
710761406;4463221#1;517
710761406;451621867#1;845
710761406;-451621866;860
710761406;4392634#2;1017
710761406;MA080;828
710761406;-450086133;1046
710761406;32197350#0;975
710761406;139806486#2;786
710761406;-79701272#0;1003
710761406;30709383;1061
710761406;151043332#5;628
710761406;332306828#3;635
710761406;4442099#1;410
710761406;450189363;539
30143978#1;E19.203;838
30143978#1;671403224#1;543
30143978#1;-140336718#0;759
30143978#1;30276434#1;524
30143978#1;914393586;718
30143978#1;4517104;353
30143978#1;-25418282;360
30143978#1;718428117#1;355
30143978#1;207716520;390
30143978#1;23044566;617
30143978#1;4368690;243
30143978#1;451458155;1162
30143978#1;375861848;733
30143978#1;-420483060#0;1103
30143978#1;24041366;810
30143978#1;455953261#1;1103
30143978#1;111251392;572
30143978#1;-333626093;759
30143978#1;4389557#1;528
30143978#1;42813669;1446
30143978#1;24735700;1373
30143978#1;456213456;786
30143978#1;231262268#0;1331
30143978#1;27606891#2;778
30143978#1;-10947989;1582
30143978#1;98410013#0;1586
30143978#1;172282359;456
30143978#1;148288810#2;501
30143978#1;76402289;521
30143978#1;461910870#2;369
30143978#1;30157285;94
30143978#1;24160797;381
30143978#1;4616321#2;390
30143978#1;-259536422;1337
30143978#1;-39496182#0;1355
30143978#1;MA047;946
30143978#1;-669433184;1179
30143978#1;4802807#2;1081
30143978#1;39473294;1396
30143978#1;41976565;1225
30143978#1;-671403217;595
30143978#1;-165465028#0;623
30143978#1;4486596#2;265
30143978#1;24673480;283
30143978#1;30699893;162
30143978#1;-469999015;499
30143978#1;469999020;97
30143978#1;120395207#1;472
30143978#1;30157290;106
30143978#1;469999032;377
30143978#1;30157292#1;82
30143978#1;-469999029;436
30143978#1;25369033#2;361
30143978#1;15926759;564
30143978#1;4594894#4;927
30143978#1;57936173#3;897
30143978#1;223737429;1374
30143978#1;-461331989#0;1266
30143978#1;28819804;937
30143978#1;-MA068;783
30143978#1;23109073#1;240
30143978#1;52158843#1;461
30143978#1;-857983579;607
30143978#1;243102981;986
30143978#1;806903754;598
30143978#1;385888165#4;601
30143978#1;-31002335#0;676
30143978#1;138515677#4;618
30143978#1;256245721;467
30143978#1;710761406;514
30143978#1;30143978#1;8
30143978#1;-858123638#0;797
30143978#1;4463221#1;44
30143978#1;451621867#1;534
30143978#1;-451621866;581
30143978#1;4392634#2;565
30143978#1;MA080;785
30143978#1;-450086133;914
30143978#1;32197350#0;842
30143978#1;139806486#2;371
30143978#1;-79701272#0;810
30143978#1;30709383;868
30143978#1;151043332#5;233
30143978#1;332306828#3;503
30143978#1;4442099#1;168
30143978#1;450189363;908
-858123638#0;E19.203;1485
-858123638#0;671403224#1;1205
-858123638#0;-140336718#0;1213
-858123638#0;30276434#1;1194
-858123638#0;914393586;1423
-858123638#0;4517104;1073
-858123638#0;-25418282;1080
-858123638#0;718428117#1;977
-858123638#0;207716520;1051
-858123638#0;23044566;1148
-858123638#0;4368690;970
-858123638#0;451458155;1742
-858123638#0;375861848;1313
-858123638#0;-420483060#0;1806
-858123638#0;24041366;1512
-858123638#0;455953261#1;1807
-858123638#0;111251392;1174
-858123638#0;-333626093;1464
-858123638#0;4389557#1;1143
-858123638#0;42813669;1992
-858123638#0;24735700;2078
-858123638#0;456213456;1366
-858123638#0;231262268#0;2036
-858123638#0;27606891#2;1483
-858123638#0;-10947989;2063
-858123638#0;98410013#0;2067
-858123638#0;172282359;1206
-858123638#0;148288810#2;737
-858123638#0;76402289;1190
-858123638#0;461910870#2;585
-858123638#0;30157285;776
-858123638#0;24160797;794
-858123638#0;4616321#2;1095
-858123638#0;-259536422;1902
-858123638#0;-39496182#0;2060
-858123638#0;MA047;1651
-858123638#0;-669433184;1883
-858123638#0;4802807#2;1784
-858123638#0;39473294;2101
-858123638#0;41976565;1930
-858123638#0;-671403217;1166
-858123638#0;-165465028#0;1169
-858123638#0;4486596#2;1033
-858123638#0;24673480;1014
-858123638#0;30699893;911
-858123638#0;-469999015;667
-858123638#0;469999020;778
-858123638#0;120395207#1;490
-858123638#0;30157290;792
-858123638#0;469999032;1038
-858123638#0;30157292#1;764
-858123638#0;-469999029;1058
-858123638#0;25369033#2;1073
-858123638#0;15926759;1269
-858123638#0;4594894#4;1570
-858123638#0;57936173#3;1511
-858123638#0;223737429;2079
-858123638#0;-461331989#0;1971
-858123638#0;28819804;1517
-858123638#0;-MA068;877
-858123638#0;23109073#1;931
-858123638#0;52158843#1;899
-858123638#0;-857983579;1321
-858123638#0;243102981;1521
-858123638#0;806903754;1307
-858123638#0;385888165#4;960
-858123638#0;-31002335#0;630
-858123638#0;138515677#4;597
-858123638#0;256245721;1031
-858123638#0;710761406;1033
-858123638#0;30143978#1;853
-858123638#0;-858123638#0;8
-858123638#0;4463221#1;810
-858123638#0;451621867#1;503
-858123638#0;-451621866;518
-858123638#0;4392634#2;1130
-858123638#0;MA080;879
-858123638#0;-450086133;1619
-858123638#0;32197350#0;1547
-858123638#0;139806486#2;1031
-858123638#0;-79701272#0;227
-858123638#0;30709383;232
-858123638#0;151043332#5;684
-858123638#0;332306828#3;1208
-858123638#0;4442099#1;889
-858123638#0;450189363;1198
4463221#1;E19.203;822
4463221#1;671403224#1;550
4463221#1;-140336718#0;806
4463221#1;30276434#1;508
4463221#1;914393586;701
4463221#1;4517104;338
4463221#1;-25418282;344
4463221#1;718428117#1;385
4463221#1;207716520;420
4463221#1;23044566;663
4463221#1;4368690;226
4463221#1;451458155;1154
4463221#1;375861848;733
4463221#1;-420483060#0;1086
4463221#1;24041366;793
4463221#1;455953261#1;1086
4463221#1;111251392;579
4463221#1;-333626093;742
4463221#1;4389557#1;535
4463221#1;42813669;1452
4463221#1;24735700;1356
4463221#1;456213456;792
4463221#1;231262268#0;1314
4463221#1;27606891#2;761
4463221#1;-10947989;1588
4463221#1;98410013#0;1593
4463221#1;172282359;437
4463221#1;148288810#2;548
4463221#1;76402289;505
4463221#1;461910870#2;416
4463221#1;30157285;141
4463221#1;24160797;428
4463221#1;4616321#2;373
4463221#1;-259536422;1384
4463221#1;-39496182#0;1338
4463221#1;MA047;929
4463221#1;-669433184;1162
4463221#1;4802807#2;1064
4463221#1;39473294;1379
4463221#1;41976565;1209
4463221#1;-671403217;601
4463221#1;-165465028#0;630
4463221#1;4486596#2;246
4463221#1;24673480;264
4463221#1;30699893;152
4463221#1;-469999015;546
4463221#1;469999020;143
4463221#1;120395207#1;519
4463221#1;30157290;152
4463221#1;469999032;407
4463221#1;30157292#1;129
4463221#1;-469999029;466
4463221#1;25369033#2;344
4463221#1;15926759;547
4463221#1;4594894#4;910
4463221#1;57936173#3;881
4463221#1;223737429;1357
4463221#1;-461331989#0;1249
4463221#1;28819804;943
4463221#1;-MA068;812
4463221#1;23109073#1;270
4463221#1;52158843#1;490
4463221#1;-857983579;591
4463221#1;243102981;993
4463221#1;806903754;582
4463221#1;385888165#4;630
4463221#1;-31002335#0;704
4463221#1;138515677#4;646
4463221#1;256245721;513
4463221#1;710761406;520
4463221#1;30143978#1;55
4463221#1;-858123638#0;844
4463221#1;4463221#1;8
4463221#1;451621867#1;580
4463221#1;-451621866;627
4463221#1;4392634#2;612
4463221#1;MA080;814
4463221#1;-450086133;897
4463221#1;32197350#0;825
4463221#1;139806486#2;401
4463221#1;-79701272#0;857
4463221#1;30709383;914
4463221#1;151043332#5;280
4463221#1;332306828#3;486
4463221#1;4442099#1;152
4463221#1;450189363;937
451621867#1;E19.203;1347
451621867#1;671403224#1;1058
451621867#1;-140336718#0;912
451621867#1;30276434#1;1047
451621867#1;914393586;1253
451621867#1;4517104;889
451621867#1;-25418282;896
451621867#1;718428117#1;676
451621867#1;207716520;750
451621867#1;23044566;847
451621867#1;4368690;779
451621867#1;451458155;1605
451621867#1;375861848;1176
451621867#1;-420483060#0;1638
451621867#1;24041366;1345
451621867#1;455953261#1;1638
451621867#1;111251392;1037
451621867#1;-333626093;1295
451621867#1;4389557#1;1006
451621867#1;42813669;1854
451621867#1;24735700;1909
451621867#1;456213456;1229
451621867#1;231262268#0;1867
451621867#1;27606891#2;1314
451621867#1;-10947989;1926
451621867#1;98410013#0;1930
451621867#1;172282359;944
451621867#1;148288810#2;405
451621867#1;76402289;1042
451621867#1;461910870#2;349
451621867#1;30157285;533
451621867#1;24160797;493
451621867#1;4616321#2;926
451621867#1;-259536422;1600
451621867#1;-39496182#0;1891
451621867#1;MA047;1481
451621867#1;-669433184;1714
451621867#1;4802807#2;1616
451621867#1;39473294;1932
451621867#1;41976565;1761
451621867#1;-671403217;1029
451621867#1;-165465028#0;1032
451621867#1;4486596#2;768
451621867#1;24673480;748
451621867#1;30699893;668
451621867#1;-469999015;570
451621867#1;469999020;535
451621867#1;120395207#1;285
451621867#1;30157290;518
451621867#1;469999032;736
451621867#1;30157292#1;521
451621867#1;-469999029;757
451621867#1;25369033#2;896
451621867#1;15926759;1099
451621867#1;4594894#4;1433
451621867#1;57936173#3;1373
451621867#1;223737429;1910
451621867#1;-461331989#0;1801
451621867#1;28819804;1380
451621867#1;-MA068;971
451621867#1;23109073#1;630
451621867#1;52158843#1;762
451621867#1;-857983579;1142
451621867#1;243102981;1384
451621867#1;806903754;1134
451621867#1;385888165#4;902
451621867#1;-31002335#0;724
451621867#1;138515677#4;669
451621867#1;256245721;730
451621867#1;710761406;896
451621867#1;30143978#1;620
451621867#1;-858123638#0;534
451621867#1;4463221#1;576
451621867#1;451621867#1;13
451621867#1;-451621866;98
451621867#1;4392634#2;828
451621867#1;MA080;973
451621867#1;-450086133;1450
451621867#1;32197350#0;1378
451621867#1;139806486#2;730
451621867#1;-79701272#0;547
451621867#1;30709383;605
451621867#1;151043332#5;470
451621867#1;332306828#3;1039
451621867#1;4442099#1;703
451621867#1;450189363;1161
-451621866;E19.203;1313
-451621866;671403224#1;1010
-451621866;-140336718#0;864
-451621866;30276434#1;999
-451621866;914393586;1206
-451621866;4517104;841
-451621866;-25418282;848
-451621866;718428117#1;628
-451621866;207716520;702
-451621866;23044566;799
-451621866;4368690;731
-451621866;451458155;1590
-451621866;375861848;1161
-451621866;-420483060#0;1590
-451621866;24041366;1297
-451621866;455953261#1;1591
-451621866;111251392;1021
-451621866;-333626093;1247
-451621866;4389557#1;991
-451621866;42813669;1839
-451621866;24735700;1861
-451621866;456213456;1213
-451621866;231262268#0;1819
-451621866;27606891#2;1266
-451621866;-10947989;1911
-451621866;98410013#0;1915
-451621866;172282359;896
-451621866;148288810#2;357
-451621866;76402289;995
-451621866;461910870#2;319
-451621866;30157285;485
-451621866;24160797;445
-451621866;4616321#2;878
-451621866;-259536422;1553
-451621866;-39496182#0;1843
-451621866;MA047;1434
-451621866;-669433184;1666
-451621866;4802807#2;1569
-451621866;39473294;1884
-451621866;41976565;1713
-451621866;-671403217;1014
-451621866;-165465028#0;1017
-451621866;4486596#2;721
-451621866;24673480;700
-451621866;30699893;620
-451621866;-469999015;554
-451621866;469999020;487
-451621866;120395207#1;270
-451621866;30157290;471
-451621866;469999032;689
-451621866;30157292#1;473
-451621866;-469999029;709
-451621866;25369033#2;849
-451621866;15926759;1052
-451621866;4594894#4;1415
-451621866;57936173#3;1358
-451621866;223737429;1862
-451621866;-461331989#0;1754
-451621866;28819804;1365
-451621866;-MA068;956
-451621866;23109073#1;582
-451621866;52158843#1;747
-451621866;-857983579;1095
-451621866;243102981;1369
-451621866;806903754;1086
-451621866;385888165#4;887
-451621866;-31002335#0;709
-451621866;138515677#4;653
-451621866;256245721;682
-451621866;710761406;881
-451621866;30143978#1;572
-451621866;-858123638#0;519
-451621866;4463221#1;529
-451621866;451621867#1;129
-451621866;-451621866;13
-451621866;4392634#2;781
-451621866;MA080;958
-451621866;-450086133;1402
-451621866;32197350#0;1330
-451621866;139806486#2;682
-451621866;-79701272#0;532
-451621866;30709383;589
-451621866;151043332#5;422
-451621866;332306828#3;991
-451621866;4442099#1;656
-451621866;450189363;1146
4392634#2;E19.203;1076
4392634#2;671403224#1;953
4392634#2;-140336718#0;556
4392634#2;30276434#1;881
4392634#2;914393586;922
4392634#2;4517104;746
4392634#2;-25418282;747
4392634#2;718428117#1;258
4392634#2;207716520;195
4392634#2;23044566;338
4392634#2;4368690;571
4392634#2;451458155;1375
4392634#2;375861848;1059
4392634#2;-420483060#0;1306
4392634#2;24041366;1013
4392634#2;455953261#1;1306
4392634#2;111251392;989
4392634#2;-333626093;963
4392634#2;4389557#1;945
4392634#2;42813669;1757
4392634#2;24735700;1577
4392634#2;456213456;1072
4392634#2;231262268#0;1535
4392634#2;27606891#2;982
4392634#2;-10947989;1946
4392634#2;98410013#0;1950
4392634#2;172282359;483
4392634#2;148288810#2;649
4392634#2;76402289;898
4392634#2;461910870#2;671
4392634#2;30157285;489
4392634#2;24160797;448
4392634#2;4616321#2;590
4392634#2;-259536422;1004
4392634#2;-39496182#0;1559
4392634#2;MA047;1150
4392634#2;-669433184;1382
4392634#2;4802807#2;1284
4392634#2;39473294;1600
4392634#2;41976565;1429
4392634#2;-671403217;1012
4392634#2;-165465028#0;1040
4392634#2;4486596#2;394
4392634#2;24673480;411
4392634#2;30699893;483
4392634#2;-469999015;934
4392634#2;469999020;491
4392634#2;120395207#1;791
4392634#2;30157290;464
4392634#2;469999032;260
4392634#2;30157292#1;477
4392634#2;-469999029;213
4392634#2;25369033#2;650
4392634#2;15926759;768
4392634#2;4594894#4;1131
4392634#2;57936173#3;1133
4392634#2;223737429;1578
4392634#2;-461331989#0;1470
4392634#2;28819804;1223
4392634#2;-MA068;1247
4392634#2;23109073#1;351
4392634#2;52158843#1;925
4392634#2;-857983579;869
4392634#2;243102981;1351
4392634#2;806903754;806
4392634#2;385888165#4;1065
4392634#2;-31002335#0;1139
4392634#2;138515677#4;1074
4392634#2;256245721;130
4392634#2;710761406;930
4392634#2;30143978#1;560
4392634#2;-858123638#0;1122
4392634#2;4463221#1;532
4392634#2;451621867#1;758
4392634#2;-451621866;805
4392634#2;4392634#2;26
4392634#2;MA080;1249
4392634#2;-450086133;1113
4392634#2;32197350#0;1042
4392634#2;139806486#2;262
4392634#2;-79701272#0;1135
4392634#2;30709383;1192
4392634#2;151043332#5;643
4392634#2;332306828#3;702
4392634#2;4442099#1;626
4392634#2;450189363;1371
MA080;E19.203;1250
MA080;671403224#1;1045
MA080;-140336718#0;1493
MA080;30276434#1;1052
MA080;914393586;1315
MA080;4517104;965
MA080;-25418282;972
MA080;718428117#1;1106
MA080;207716520;1141
MA080;23044566;1351
MA080;4368690;862
MA080;451458155;1461
MA080;375861848;1078
MA080;-420483060#0;1548
MA080;24041366;1277
MA080;455953261#1;1619
MA080;111251392;962
MA080;-333626093;1356
MA080;4389557#1;973
MA080;42813669;1578
MA080;24735700;1970
MA080;456213456;1113
MA080;231262268#0;1885
MA080;27606891#2;1272
MA080;-10947989;1649
MA080;98410013#0;1653
MA080;172282359;1099
MA080;148288810#2;1125
MA080;76402289;1047
MA080;461910870#2;800
MA080;30157285;862
MA080;24160797;1082
MA080;4616321#2;987
MA080;-259536422;2006
MA080;-39496182#0;1922
MA080;MA047;1543
MA080;-669433184;1629
MA080;4802807#2;1538
MA080;39473294;1993
MA080;41976565;1649
MA080;-671403217;931
MA080;-165465028#0;934
MA080;4486596#2;927
MA080;24673480;945
MA080;30699893;857
MA080;-469999015;676
MA080;469999020;864
MA080;120395207#1;810
MA080;30157290;836
MA080;469999032;1128
MA080;30157292#1;850
MA080;-469999029;1187
MA080;25369033#2;965
MA080;15926759;1161
MA080;4594894#4;1334
MA080;57936173#3;1274
MA080;223737429;1971
MA080;-461331989#0;1863
MA080;28819804;1226
MA080;-MA068;10
MA080;23109073#1;991
MA080;52158843#1;687
MA080;-857983579;1214
MA080;243102981;1113
MA080;806903754;1199
MA080;385888165#4;616
MA080;-31002335#0;431
MA080;138515677#4;508
MA080;256245721;1201
MA080;710761406;865
MA080;30143978#1;809
MA080;-858123638#0;855
MA080;4463221#1;793
MA080;451621867#1;952
MA080;-451621866;967
MA080;4392634#2;1299
MA080;MA080;4
MA080;-450086133;1511
MA080;32197350#0;1439
MA080;139806486#2;1122
MA080;-79701272#0;783
MA080;30709383;841
MA080;151043332#5;804
MA080;332306828#3;1100
MA080;4442099#1;781
MA080;450189363;543
-450086133;E19.203;823
-450086133;671403224#1;805
-450086133;-140336718#0;1378
-450086133;30276434#1;733
-450086133;914393586;670
-450086133;4517104;716
-450086133;-25418282;705
-450086133;718428117#1;876
-450086133;207716520;911
-450086133;23044566;1236
-450086133;4368690;677
-450086133;451458155;1122
-450086133;375861848;809
-450086133;-420483060#0;1054
-450086133;24041366;761
-450086133;455953261#1;1050
-450086133;111251392;874
-450086133;-333626093;462
-450086133;4389557#1;830
-450086133;42813669;1508
-450086133;24735700;1229
-450086133;456213456;822
-450086133;231262268#0;1230
-450086133;27606891#2;730
-450086133;-10947989;1697
-450086133;98410013#0;1701
-450086133;172282359;746
-450086133;148288810#2;1233
-450086133;76402289;750
-450086133;461910870#2;1147
-450086133;30157285;869
-450086133;24160797;1113
-450086133;4616321#2;494
-450086133;-259536422;1571
-450086133;-39496182#0;1254
-450086133;MA047;802
-450086133;-669433184;1130
-450086133;4802807#2;1032
-450086133;39473294;1252
-450086133;41976565;1173
-450086133;-671403217;897
-450086133;-165465028#0;925
-450086133;4486596#2;676
-450086133;24673480;728
-450086133;30699893;729
-450086133;-469999015;1203
-450086133;469999020;871
-450086133;120395207#1;1176
-450086133;30157290;881
-450086133;469999032;895
