FromStopID;ToStopID;RunTime
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_9863_50_11969_8;336
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_9897_0_9973_34_9889_51_9963_0;949
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_12472_23_9836_31_9897_34_11923_50_11973_33_12043_1_9852_20;679
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_10142_44_10136_0_9897_50_9889_0;1113
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_10045_25_11089_9_12475_23;582
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_10740_22_10099_15;405
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;427
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_10115_37_10115_38_10189_36_10189_37;1393
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;1189
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_10385_45_10395_0_11755_32_11759_0;1261
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_10437_17_10498_41;896
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_10444_40_11759_32_12115_49;572
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_10804_21_10804_22_11538_46_11538_47_10481_5;484
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_10994_0_10980_36;606
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;620
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_11518_32_11523_0;145
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;23
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;355
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_11538_0_11530_46;704
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;282
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;936
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_10965_0_10970_27;629
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_11800_0_11164_0_11804_22_11166_22;629
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_11967_0_11967_1_11963_44_10695_33_10705_0_10705_1;802
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_11967_43_11963_0_10695_0_10705_33;973
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_12113_47_12561_34_12556_9;1273
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_11039_11_11037_0_12607_19_12605_0_11037_1_12605_1_12497_20_12499_0_12499_1;276
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_12570_35_12561_0;707
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_12751_33_12751_34_11845_43;375
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_12788_0_12763_0_12771_36;433
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_10661_0_10064_29_10663_31_10066_0;288
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_9908_53_9922_0;908
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_12434_34_12434_35;905
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_11804_21_10538_19_11166_21_10970_26_10537_0_10538_20;618
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_10537_16_10538_0;862
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_10675_37_10671_0_11957_0_11962_49_10671_1_11957_1;932
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_11679_0_11683_37_11679_1;893
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_11679_36_11683_0;483
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_10671_36_11882_47_11989_25;520
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_11518_0_11838_49_11845_0_11523_30;706
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_9777_0_9773_29;370
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_9777_31_9773_0;1043
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_11060_0_11067_23;505
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_10965_25_10970_0;981
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_12123_27_12124_0_10487_0_10481_42;981
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_11065_20_11067_0_9852_0_9844_45;679
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_11039_0_11037_12;334
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_12763_36_12771_0;925
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_11475_0_11467_26_11475_1;608
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_11475_27_10487_39_10481_0_11467_0;554
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_11079_0_11077_9_11079_1_10705_29;842
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_11079_10_11077_0;951
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_11082_16_10120_31_11085_0_12038_6;578
agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;agg_9852_46_9844_0;386
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;1;122
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;9735_25;825
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;10994_37;906
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;11407_61;778
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;11658_39;1250
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;11800_21;1261
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;10661_32;1540
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;10948_29;1151
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;9873_50;416
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;9724_18;319
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;10785_23;395
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;9646_49;338
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_9633_48_11946_43_11949_0_9646_0;1327
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_11516_32_11970_0_12041_8_11921_0;425
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_9828_4_11970_4_10691_33_9844_29;351
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_9828_32_10099_29_10103_28_10109_0_10789_24_11082_0_10785_0_10691_0_11085_17_10094_0_10683_32_9836_0;244
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_9863_50_11969_8;360
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_9897_0_9973_34_9889_51_9963_0;746
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_12472_23_9836_31_9897_34_11923_50_11973_33_12043_1_9852_20;373
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_10142_44_10136_0_9897_50_9889_0;844
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_10045_25_11089_9_12475_23;760
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_10740_22_10099_15;412
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;257
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_10115_37_10115_38_10189_36_10189_37;1125
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;1237
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_10385_45_10395_0_11755_32_11759_0;1450
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_10437_17_10498_41;1096
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_10444_40_11759_32_12115_49;774
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_10804_21_10804_22_11538_46_11538_47_10481_5;625
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_10994_0_10980_36;806
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;820
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_11518_32_11523_0;357
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;419
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;7
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_11538_0_11530_46;791
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;526
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;1125
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_10965_0_10970_27;829
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_11800_0_11164_0_11804_22_11166_22;829
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_11967_0_11967_1_11963_44_10695_33_10705_0_10705_1;519
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_11967_43_11963_0_10695_0_10705_33;770
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_12113_47_12561_34_12556_9;1463
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_11039_11_11037_0_12607_19_12605_0_11037_1_12605_1_12497_20_12499_0_12499_1;556
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_12570_35_12561_0;848
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_12751_33_12751_34_11845_43;516
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_12788_0_12763_0_12771_36;681
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_10661_0_10064_29_10663_31_10066_0;477
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_9908_53_9922_0;662
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_12434_34_12434_35;1046
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_11804_21_10538_19_11166_21_10970_26_10537_0_10538_20;818
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_10537_16_10538_0;1062
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_10675_37_10671_0_11957_0_11962_49_10671_1_11957_1;699
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_11679_0_11683_37_11679_1;1035
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_11679_36_11683_0;587
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_10671_36_11882_47_11989_25;317
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_11518_0_11838_49_11845_0_11523_30;513
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_9777_0_9773_29;626
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_9777_31_9773_0;1185
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_11060_0_11067_23;163
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_10965_25_10970_0;1182
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_12123_27_12124_0_10487_0_10481_42;1182
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_11065_20_11067_0_9852_0_9844_45;396
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_11039_0_11037_12;505
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_12763_36_12771_0;937
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_11475_0_11467_26_11475_1;695
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_11475_27_10487_39_10481_0_11467_0;695
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_11079_0_11077_9_11079_1_10705_29;639
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_11079_10_11077_0;748
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_11082_16_10120_31_11085_0_12038_6;296
agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;agg_9852_46_9844_0;65
agg_11538_0_11530_46;1;793
agg_11538_0_11530_46;9735_25;910
agg_11538_0_11530_46;10994_37;991
agg_11538_0_11530_46;11407_61;798
agg_11538_0_11530_46;11658_39;492
agg_11538_0_11530_46;11800_21;850
agg_11538_0_11530_46;10661_32;1813
agg_11538_0_11530_46;10948_29;536
agg_11538_0_11530_46;9873_50;485
agg_11538_0_11530_46;9724_18;958
agg_11538_0_11530_46;10785_23;473
agg_11538_0_11530_46;9646_49;569
agg_11538_0_11530_46;agg_9633_48_11946_43_11949_0_9646_0;1293
agg_11538_0_11530_46;agg_11516_32_11970_0_12041_8_11921_0;1046
agg_11538_0_11530_46;agg_9828_4_11970_4_10691_33_9844_29;1088
agg_11538_0_11530_46;agg_9828_32_10099_29_10103_28_10109_0_10789_24_11082_0_10785_0_10691_0_11085_17_10094_0_10683_32_9836_0;617
agg_11538_0_11530_46;agg_9863_50_11969_8;999
agg_11538_0_11530_46;agg_9897_0_9973_34_9889_51_9963_0;1533
agg_11538_0_11530_46;agg_12472_23_9836_31_9897_34_11923_50_11973_33_12043_1_9852_20;1110
agg_11538_0_11530_46;agg_10142_44_10136_0_9897_50_9889_0;1184
agg_11538_0_11530_46;agg_10045_25_11089_9_12475_23;1191
agg_11538_0_11530_46;agg_10740_22_10099_15;470
agg_11538_0_11530_46;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;670
agg_11538_0_11530_46;agg_10115_37_10115_38_10189_36_10189_37;1309
agg_11538_0_11530_46;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;574
agg_11538_0_11530_46;agg_10385_45_10395_0_11755_32_11759_0;887
agg_11538_0_11530_46;agg_10437_17_10498_41;660
agg_11538_0_11530_46;agg_10444_40_11759_32_12115_49;600
agg_11538_0_11530_46;agg_10804_21_10804_22_11538_46_11538_47_10481_5;734
agg_11538_0_11530_46;agg_10994_0_10980_36;650
agg_11538_0_11530_46;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;664
agg_11538_0_11530_46;agg_11518_32_11523_0;782
agg_11538_0_11530_46;agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;781
agg_11538_0_11530_46;agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;812
agg_11538_0_11530_46;agg_11538_0_11530_46;27
agg_11538_0_11530_46;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;543
agg_11538_0_11530_46;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;670
agg_11538_0_11530_46;agg_10965_0_10970_27;636
agg_11538_0_11530_46;agg_11800_0_11164_0_11804_22_11166_22;636
agg_11538_0_11530_46;agg_11967_0_11967_1_11963_44_10695_33_10705_0_10705_1;1234
agg_11538_0_11530_46;agg_11967_43_11963_0_10695_0_10705_33;1557
agg_11538_0_11530_46;agg_12113_47_12561_34_12556_9;876
agg_11538_0_11530_46;agg_11039_11_11037_0_12607_19_12605_0_11037_1_12605_1_12497_20_12499_0_12499_1;675
agg_11538_0_11530_46;agg_12570_35_12561_0;929
agg_11538_0_11530_46;agg_12751_33_12751_34_11845_43;867
agg_11538_0_11530_46;agg_12788_0_12763_0_12771_36;523
agg_11538_0_11530_46;agg_10661_0_10064_29_10663_31_10066_0;745
agg_11538_0_11530_46;agg_9908_53_9922_0;1425
agg_11538_0_11530_46;agg_12434_34_12434_35;1099
agg_11538_0_11530_46;agg_11804_21_10538_19_11166_21_10970_26_10537_0_10538_20;662
agg_11538_0_11530_46;agg_10537_16_10538_0;916
agg_11538_0_11530_46;agg_10675_37_10671_0_11957_0_11962_49_10671_1_11957_1;1462
agg_11538_0_11530_46;agg_11679_0_11683_37_11679_1;1001
agg_11538_0_11530_46;agg_11679_36_11683_0;360
agg_11538_0_11530_46;agg_10671_36_11882_47_11989_25;1104
agg_11538_0_11530_46;agg_11518_0_11838_49_11845_0_11523_30;713
agg_11538_0_11530_46;agg_9777_0_9773_29;599
agg_11538_0_11530_46;agg_9777_31_9773_0;1151
agg_11538_0_11530_46;agg_11060_0_11067_23;815
agg_11538_0_11530_46;agg_10965_25_10970_0;974
agg_11538_0_11530_46;agg_12123_27_12124_0_10487_0_10481_42;974
agg_11538_0_11530_46;agg_11065_20_11067_0_9852_0_9844_45;1159
agg_11538_0_11530_46;agg_11039_0_11037_12;852
agg_11538_0_11530_46;agg_12763_36_12771_0;432
agg_11538_0_11530_46;agg_11475_0_11467_26_11475_1;202
agg_11538_0_11530_46;agg_11475_27_10487_39_10481_0_11467_0;898
agg_11538_0_11530_46;agg_11079_0_11077_9_11079_1_10705_29;1426
agg_11538_0_11530_46;agg_11079_10_11077_0;1535
agg_11538_0_11530_46;agg_11082_16_10120_31_11085_0_12038_6;821
agg_11538_0_11530_46;agg_9852_46_9844_0;816
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;1;524
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;9735_25;575
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;10994_37;656
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;11407_61;499
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;11658_39;879
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;11800_21;862
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;10661_32;1380
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;10948_29;761
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;9873_50;292
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;9724_18;484
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;10785_23;387
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;9646_49;206
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_9633_48_11946_43_11949_0_9646_0;1061
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_11516_32_11970_0_12041_8_11921_0;869
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_9828_4_11970_4_10691_33_9844_29;847
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_9828_32_10099_29_10103_28_10109_0_10789_24_11082_0_10785_0_10691_0_11085_17_10094_0_10683_32_9836_0;431
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_9863_50_11969_8;526
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_9897_0_9973_34_9889_51_9963_0;1139
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_12472_23_9836_31_9897_34_11923_50_11973_33_12043_1_9852_20;869
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_10142_44_10136_0_9897_50_9889_0;1154
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_10045_25_11089_9_12475_23;712
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_10740_22_10099_15;359
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;493
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_10115_37_10115_38_10189_36_10189_37;1410
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;989
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_10385_45_10395_0_11755_32_11759_0;1060
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_10437_17_10498_41;698
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_10444_40_11759_32_12115_49;371
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_10804_21_10804_22_11538_46_11538_47_10481_5;376
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_10994_0_10980_36;430
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_10994_1_12123_0_10959_25_10336_34_10329_0_10956_0;444
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_11518_32_11523_0;308
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_11514_32_11516_0_12464_0_12462_15_11516_1_12464_1;317
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_11516_10_9908_16_10691_9_11882_34_12464_4_9929_0_9844_1_9931_11;522
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_11538_0_11530_46;522
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;6
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_10959_0_10956_24_12115_27_12434_14_11773_6_10959_1_11776_10_12113_22_12422_21;735
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_10965_0_10970_27;453
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_11800_0_11164_0_11804_22_11166_22;453
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_11967_0_11967_1_11963_44_10695_33_10705_0_10705_1;992
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_11967_43_11963_0_10695_0_10705_33;1163
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_12113_47_12561_34_12556_9;1073
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_11039_11_11037_0_12607_19_12605_0_11037_1_12605_1_12497_20_12499_0_12499_1;244
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_12570_35_12561_0;598
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_12751_33_12751_34_11845_43;387
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_12788_0_12763_0_12771_36;242
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_10661_0_10064_29_10663_31_10066_0;265
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_9908_53_9922_0;1098
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_12434_34_12434_35;830
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_11804_21_10538_19_11166_21_10970_26_10537_0_10538_20;442
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_10537_16_10538_0;729
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_10675_37_10671_0_11957_0_11962_49_10671_1_11957_1;1122
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_11679_0_11683_37_11679_1;769
agg_11643_41_11697_35_10630_17_12477_32_10808_22_9722_19_11978_23_9737_25_11665_39;agg_11679_36_11683_0;335
