start_time,end_time,price_eur_per_mwh,zone,price_eur_per_kwh,hour_of_day,date,weekday
2023-12-06 00:00:00,2023-12-06 01:00:00,94.97,Austria,0.09497,0,2023-12-06,Wednesday
2023-12-06 01:00:00,2023-12-06 02:00:00,93.1,Austria,0.09309999999999999,1,2023-12-06,Wednesday
2023-12-06 02:00:00,2023-12-06 03:00:00,92.57,Austria,0.09257,2,2023-12-06,Wednesday
2023-12-06 03:00:00,2023-12-06 04:00:00,90.96,Austria,0.09096,3,2023-12-06,Wednesday
2023-12-06 04:00:00,2023-12-06 05:00:00,90.59,Austria,0.09059,4,2023-12-06,Wednesday
2023-12-06 05:00:00,2023-12-06 06:00:00,93.89,Austria,0.09389,5,2023-12-06,Wednesday
2023-12-06 06:00:00,2023-12-06 07:00:00,108.2,Austria,0.1082,6,2023-12-06,Wednesday
2023-12-06 07:00:00,2023-12-06 08:00:00,133.78,Austria,0.13378,7,2023-12-06,Wednesday
2023-12-06 08:00:00,2023-12-06 09:00:00,167.0,Austria,0.167,8,2023-12-06,Wednesday
2023-12-06 09:00:00,2023-12-06 10:00:00,166.54,Austria,0.16654,9,2023-12-06,Wednesday
2023-12-06 10:00:00,2023-12-06 11:00:00,150.0,Austria,0.15,10,2023-12-06,Wednesday
2023-12-06 11:00:00,2023-12-06 12:00:00,146.29,Austria,0.14629,11,2023-12-06,Wednesday
2023-12-06 12:00:00,2023-12-06 13:00:00,143.8,Austria,0.1438,12,2023-12-06,Wednesday
2023-12-06 13:00:00,2023-12-06 14:00:00,139.27,Austria,0.13927,13,2023-12-06,Wednesday
2023-12-06 14:00:00,2023-12-06 15:00:00,140.1,Austria,0.1401,14,2023-12-06,Wednesday
2023-12-06 15:00:00,2023-12-06 16:00:00,143.99,Austria,0.14399,15,2023-12-06,Wednesday
2023-12-06 16:00:00,2023-12-06 17:00:00,164.0,Austria,0.164,16,2023-12-06,Wednesday
2023-12-06 17:00:00,2023-12-06 18:00:00,178.07,Austria,0.17807,17,2023-12-06,Wednesday
2023-12-06 18:00:00,2023-12-06 19:00:00,165.28,Austria,0.16528,18,2023-12-06,Wednesday
2023-12-06 19:00:00,2023-12-06 20:00:00,149.93,Austria,0.14993,19,2023-12-06,Wednesday
2023-12-06 20:00:00,2023-12-06 21:00:00,129.91,Austria,0.12991,20,2023-12-06,Wednesday
2023-12-06 21:00:00,2023-12-06 22:00:00,115.68,Austria,0.11568,21,2023-12-06,Wednesday
2023-12-06 22:00:00,2023-12-06 23:00:00,107.33,Austria,0.10733,22,2023-12-06,Wednesday
2023-12-06 23:00:00,2023-12-07 00:00:00,100.44,Austria,0.10044,23,2023-12-06,Wednesday
2023-12-07 00:00:00,2023-12-07 01:00:00,99.2,Austria,0.0992,0,2023-12-07,Thursday
2023-12-07 01:00:00,2023-12-07 02:00:00,97.85,Austria,0.09784999999999999,1,2023-12-07,Thursday
2023-12-07 02:00:00,2023-12-07 03:00:00,96.86,Austria,0.09686,2,2023-12-07,Thursday
2023-12-07 03:00:00,2023-12-07 04:00:00,91.81,Austria,0.09181,3,2023-12-07,Thursday
2023-12-07 04:00:00,2023-12-07 05:00:00,89.92,Austria,0.08992,4,2023-12-07,Thursday
2023-12-07 05:00:00,2023-12-07 06:00:00,94.53,Austria,0.09453,5,2023-12-07,Thursday
2023-12-07 06:00:00,2023-12-07 07:00:00,114.91,Austria,0.11491,6,2023-12-07,Thursday
2023-12-07 07:00:00,2023-12-07 08:00:00,131.09,Austria,0.13109,7,2023-12-07,Thursday
2023-12-07 08:00:00,2023-12-07 09:00:00,150.0,Austria,0.15,8,2023-12-07,Thursday
2023-12-07 09:00:00,2023-12-07 10:00:00,137.7,Austria,0.1377,9,2023-12-07,Thursday
2023-12-07 10:00:00,2023-12-07 11:00:00,132.03,Austria,0.13203,10,2023-12-07,Thursday
2023-12-07 11:00:00,2023-12-07 12:00:00,131.3,Austria,0.1313,11,2023-12-07,Thursday
2023-12-07 12:00:00,2023-12-07 13:00:00,128.93,Austria,0.12893000000000002,12,2023-12-07,Thursday
2023-12-07 13:00:00,2023-12-07 14:00:00,131.34,Austria,0.13134,13,2023-12-07,Thursday
2023-12-07 14:00:00,2023-12-07 15:00:00,131.05,Austria,0.13105,14,2023-12-07,Thursday
2023-12-07 15:00:00,2023-12-07 16:00:00,131.69,Austria,0.13169,15,2023-12-07,Thursday
2023-12-07 16:00:00,2023-12-07 17:00:00,131.54,Austria,0.13154,16,2023-12-07,Thursday
2023-12-07 17:00:00,2023-12-07 18:00:00,131.96,Austria,0.13196000000000002,17,2023-12-07,Thursday
2023-12-07 18:00:00,2023-12-07 19:00:00,128.92,Austria,0.12891999999999998,18,2023-12-07,Thursday
2023-12-07 19:00:00,2023-12-07 20:00:00,117.18,Austria,0.11718,19,2023-12-07,Thursday
2023-12-07 20:00:00,2023-12-07 21:00:00,112.3,Austria,0.1123,20,2023-12-07,Thursday
2023-12-07 21:00:00,2023-12-07 22:00:00,105.93,Austria,0.10593000000000001,21,2023-12-07,Thursday
2023-12-07 22:00:00,2023-12-07 23:00:00,102.12,Austria,0.10212,22,2023-12-07,Thursday
2023-12-07 23:00:00,2023-12-08 00:00:00,87.08,Austria,0.08708,23,2023-12-07,Thursday
2023-12-08 00:00:00,2023-12-08 01:00:00,87.09,Austria,0.08709,0,2023-12-08,Friday
2023-12-08 01:00:00,2023-12-08 02:00:00,83.26,Austria,0.08326,1,2023-12-08,Friday
2023-12-08 02:00:00,2023-12-08 03:00:00,81.43,Austria,0.08143,2,2023-12-08,Friday
2023-12-08 03:00:00,2023-12-08 04:00:00,79.52,Austria,0.07952,3,2023-12-08,Friday
2023-12-08 04:00:00,2023-12-08 05:00:00,80.0,Austria,0.08,4,2023-12-08,Friday
2023-12-08 05:00:00,2023-12-08 06:00:00,87.04,Austria,0.08704,5,2023-12-08,Friday
2023-12-08 06:00:00,2023-12-08 07:00:00,105.46,Austria,0.10546,6,2023-12-08,Friday
2023-12-08 07:00:00,2023-12-08 08:00:00,114.33,Austria,0.11433,7,2023-12-08,Friday
2023-12-08 08:00:00,2023-12-08 09:00:00,118.14,Austria,0.11814,8,2023-12-08,Friday
2023-12-08 09:00:00,2023-12-08 10:00:00,121.48,Austria,0.12148,9,2023-12-08,Friday
2023-12-08 10:00:00,2023-12-08 11:00:00,120.0,Austria,0.12,10,2023-12-08,Friday
2023-12-08 11:00:00,2023-12-08 12:00:00,120.0,Austria,0.12,11,2023-12-08,Friday
2023-12-08 12:00:00,2023-12-08 13:00:00,119.37,Austria,0.11937,12,2023-12-08,Friday
2023-12-08 13:00:00,2023-12-08 14:00:00,117.05,Austria,0.11705,13,2023-12-08,Friday
2023-12-08 14:00:00,2023-12-08 15:00:00,118.16,Austria,0.11816,14,2023-12-08,Friday
2023-12-08 15:00:00,2023-12-08 16:00:00,118.31,Austria,0.11831,15,2023-12-08,Friday
2023-12-08 16:00:00,2023-12-08 17:00:00,118.09,Austria,0.11809,16,2023-12-08,Friday
2023-12-08 17:00:00,2023-12-08 18:00:00,120.25,Austria,0.12025,17,2023-12-08,Friday
2023-12-08 18:00:00,2023-12-08 19:00:00,118.6,Austria,0.1186,18,2023-12-08,Friday
2023-12-08 19:00:00,2023-12-08 20:00:00,112.21,Austria,0.11220999999999999,19,2023-12-08,Friday
2023-12-08 20:00:00,2023-12-08 21:00:00,107.11,Austria,0.10711,20,2023-12-08,Friday
2023-12-08 21:00:00,2023-12-08 22:00:00,101.12,Austria,0.10112,21,2023-12-08,Friday
2023-12-08 22:00:00,2023-12-08 23:00:00,101.35,Austria,0.10135,22,2023-12-08,Friday
2023-12-08 23:00:00,2023-12-09 00:00:00,90.58,Austria,0.09058,23,2023-12-08,Friday
2023-12-06 00:00:00,2023-12-06 01:00:00,94.97,Belgium,0.09497,0,2023-12-06,Wednesday
2023-12-06 01:00:00,2023-12-06 02:00:00,93.1,Belgium,0.09309999999999999,1,2023-12-06,Wednesday
2023-12-06 02:00:00,2023-12-06 03:00:00,92.57,Belgium,0.09257,2,2023-12-06,Wednesday
2023-12-06 03:00:00,2023-12-06 04:00:00,90.96,Belgium,0.09096,3,2023-12-06,Wednesday
2023-12-06 04:00:00,2023-12-06 05:00:00,90.59,Belgium,0.09059,4,2023-12-06,Wednesday
2023-12-06 05:00:00,2023-12-06 06:00:00,93.89,Belgium,0.09389,5,2023-12-06,Wednesday
2023-12-06 06:00:00,2023-12-06 07:00:00,106.84,Belgium,0.10684,6,2023-12-06,Wednesday
2023-12-06 07:00:00,2023-12-06 08:00:00,133.5,Belgium,0.1335,7,2023-12-06,Wednesday
2023-12-06 08:00:00,2023-12-06 09:00:00,167.0,Belgium,0.167,8,2023-12-06,Wednesday
2023-12-06 09:00:00,2023-12-06 10:00:00,166.54,Belgium,0.16654,9,2023-12-06,Wednesday
2023-12-06 10:00:00,2023-12-06 11:00:00,150.0,Belgium,0.15,10,2023-12-06,Wednesday
2023-12-06 11:00:00,2023-12-06 12:00:00,146.29,Belgium,0.14629,11,2023-12-06,Wednesday
2023-12-06 12:00:00,2023-12-06 13:00:00,133.01,Belgium,0.13301,12,2023-12-06,Wednesday
2023-12-06 13:00:00,2023-12-06 14:00:00,126.73,Belgium,0.12673,13,2023-12-06,Wednesday
2023-12-06 14:00:00,2023-12-06 15:00:00,135.67,Belgium,0.13566999999999999,14,2023-12-06,Wednesday
2023-12-06 15:00:00,2023-12-06 16:00:00,143.99,Belgium,0.14399,15,2023-12-06,Wednesday
2023-12-06 16:00:00,2023-12-06 17:00:00,164.0,Belgium,0.164,16,2023-12-06,Wednesday
2023-12-06 17:00:00,2023-12-06 18:00:00,178.07,Belgium,0.17807,17,2023-12-06,Wednesday
2023-12-06 18:00:00,2023-12-06 19:00:00,165.28,Belgium,0.16528,18,2023-12-06,Wednesday
2023-12-06 19:00:00,2023-12-06 20:00:00,149.93,Belgium,0.14993,19,2023-12-06,Wednesday
2023-12-06 20:00:00,2023-12-06 21:00:00,129.91,Belgium,0.12991,20,2023-12-06,Wednesday
2023-12-06 21:00:00,2023-12-06 22:00:00,115.68,Belgium,0.11568,21,2023-12-06,Wednesday
2023-12-06 22:00:00,2023-12-06 23:00:00,107.33,Belgium,0.10733,22,2023-12-06,Wednesday
2023-12-06 23:00:00,2023-12-07 00:00:00,100.44,Belgium,0.10044,23,2023-12-06,Wednesday
2023-12-07 00:00:00,2023-12-07 01:00:00,99.2,Belgium,0.0992,0,2023-12-07,Thursday
2023-12-07 01:00:00,2023-12-07 02:00:00,97.85,Belgium,0.09784999999999999,1,2023-12-07,Thursday
2023-12-07 02:00:00,2023-12-07 03:00:00,96.86,Belgium,0.09686,2,2023-12-07,Thursday
2023-12-07 03:00:00,2023-12-07 04:00:00,91.81,Belgium,0.09181,3,2023-12-07,Thursday
2023-12-07 04:00:00,2023-12-07 05:00:00,89.92,Belgium,0.08992,4,2023-12-07,Thursday
2023-12-07 05:00:00,2023-12-07 06:00:00,94.53,Belgium,0.09453,5,2023-12-07,Thursday
2023-12-07 06:00:00,2023-12-07 07:00:00,107.27,Belgium,0.10726999999999999,6,2023-12-07,Thursday
2023-12-07 07:00:00,2023-12-07 08:00:00,129.67,Belgium,0.12966999999999998,7,2023-12-07,Thursday
2023-12-07 08:00:00,2023-12-07 09:00:00,150.0,Belgium,0.15,8,2023-12-07,Thursday
2023-12-07 09:00:00,2023-12-07 10:00:00,137.7,Belgium,0.1377,9,2023-12-07,Thursday
2023-12-07 10:00:00,2023-12-07 11:00:00,121.99,Belgium,0.12199,10,2023-12-07,Thursday
2023-12-07 11:00:00,2023-12-07 12:00:00,110.0,Belgium,0.11,11,2023-12-07,Thursday
2023-12-07 12:00:00,2023-12-07 13:00:00,103.04,Belgium,0.10304,12,2023-12-07,Thursday
2023-12-07 13:00:00,2023-12-07 14:00:00,99.66,Belgium,0.09966,13,2023-12-07,Thursday
2023-12-07 14:00:00,2023-12-07 15:00:00,98.96,Belgium,0.09895999999999999,14,2023-12-07,Thursday
2023-12-07 15:00:00,2023-12-07 16:00:00,102.0,Belgium,0.102,15,2023-12-07,Thursday
2023-12-07 16:00:00,2023-12-07 17:00:00,104.34,Belgium,0.10434,16,2023-12-07,Thursday
2023-12-07 17:00:00,2023-12-07 18:00:00,116.49,Belgium,0.11649,17,2023-12-07,Thursday
2023-12-07 18:00:00,2023-12-07 19:00:00,120.71,Belgium,0.12071,18,2023-12-07,Thursday
2023-12-07 19:00:00,2023-12-07 20:00:00,103.63,Belgium,0.10363,19,2023-12-07,Thursday
2023-12-07 20:00:00,2023-12-07 21:00:00,99.88,Belgium,0.09988,20,2023-12-07,Thursday
2023-12-07 21:00:00,2023-12-07 22:00:00,96.4,Belgium,0.0964,21,2023-12-07,Thursday
2023-12-07 22:00:00,2023-12-07 23:00:00,96.33,Belgium,0.09633,22,2023-12-07,Thursday
2023-12-07 23:00:00,2023-12-08 00:00:00,87.08,Belgium,0.08708,23,2023-12-07,Thursday
2023-12-08 00:00:00,2023-12-08 01:00:00,87.09,Belgium,0.08709,0,2023-12-08,Friday
2023-12-08 01:00:00,2023-12-08 02:00:00,83.26,Belgium,0.08326,1,2023-12-08,Friday
2023-12-08 02:00:00,2023-12-08 03:00:00,81.43,Belgium,0.08143,2,2023-12-08,Friday
2023-12-08 03:00:00,2023-12-08 04:00:00,79.52,Belgium,0.07952,3,2023-12-08,Friday
2023-12-08 04:00:00,2023-12-08 05:00:00,80.0,Belgium,0.08,4,2023-12-08,Friday
2023-12-08 05:00:00,2023-12-08 06:00:00,87.04,Belgium,0.08704,5,2023-12-08,Friday
2023-12-08 06:00:00,2023-12-08 07:00:00,100.26,Belgium,0.10026,6,2023-12-08,Friday
2023-12-08 07:00:00,2023-12-08 08:00:00,107.84,Belgium,0.10784,7,2023-12-08,Friday
2023-12-08 08:00:00,2023-12-08 09:00:00,113.0,Belgium,0.113,8,2023-12-08,Friday
2023-12-08 09:00:00,2023-12-08 10:00:00,118.7,Belgium,0.1187,9,2023-12-08,Friday
2023-12-08 10:00:00,2023-12-08 11:00:00,118.83,Belgium,0.11883,10,2023-12-08,Friday
2023-12-08 11:00:00,2023-12-08 12:00:00,118.15,Belgium,0.11815,11,2023-12-08,Friday
2023-12-08 12:00:00,2023-12-08 13:00:00,116.84,Belgium,0.11684,12,2023-12-08,Friday
2023-12-08 13:00:00,2023-12-08 14:00:00,112.0,Belgium,0.112,13,2023-12-08,Friday
2023-12-08 14:00:00,2023-12-08 15:00:00,113.11,Belgium,0.11311,14,2023-12-08,Friday
2023-12-08 15:00:00,2023-12-08 16:00:00,106.25,Belgium,0.10625,15,2023-12-08,Friday
2023-12-08 16:00:00,2023-12-08 17:00:00,107.08,Belgium,0.10708,16,2023-12-08,Friday
2023-12-08 17:00:00,2023-12-08 18:00:00,116.2,Belgium,0.1162,17,2023-12-08,Friday
2023-12-08 18:00:00,2023-12-08 19:00:00,118.6,Belgium,0.1186,18,2023-12-08,Friday
2023-12-08 19:00:00,2023-12-08 20:00:00,105.86,Belgium,0.10586,19,2023-12-08,Friday
2023-12-08 20:00:00,2023-12-08 21:00:00,104.74,Belgium,0.10474,20,2023-12-08,Friday
2023-12-08 21:00:00,2023-12-08 22:00:00,101.12,Belgium,0.10112,21,2023-12-08,Friday
2023-12-08 22:00:00,2023-12-08 23:00:00,100.0,Belgium,0.1,22,2023-12-08,Friday
2023-12-08 23:00:00,2023-12-09 00:00:00,90.58,Belgium,0.09058,23,2023-12-08,Friday
2023-12-06 00:00:00,2023-12-06 01:00:00,94.97,Czech Republic,0.09497,0,2023-12-06,Wednesday
2023-12-06 01:00:00,2023-12-06 02:00:00,93.1,Czech Republic,0.09309999999999999,1,2023-12-06,Wednesday
2023-12-06 02:00:00,2023-12-06 03:00:00,92.57,Czech Republic,0.09257,2,2023-12-06,Wednesday
2023-12-06 03:00:00,2023-12-06 04:00:00,90.96,Czech Republic,0.09096,3,2023-12-06,Wednesday
2023-12-06 04:00:00,2023-12-06 05:00:00,90.59,Czech Republic,0.09059,4,2023-12-06,Wednesday
2023-12-06 05:00:00,2023-12-06 06:00:00,93.89,Czech Republic,0.09389,5,2023-12-06,Wednesday
2023-12-06 06:00:00,2023-12-06 07:00:00,108.25,Czech Republic,0.10825,6,2023-12-06,Wednesday
2023-12-06 07:00:00,2023-12-06 08:00:00,133.81,Czech Republic,0.13381,7,2023-12-06,Wednesday
2023-12-06 08:00:00,2023-12-06 09:00:00,167.0,Czech Republic,0.167,8,2023-12-06,Wednesday
2023-12-06 09:00:00,2023-12-06 10:00:00,166.54,Czech Republic,0.16654,9,2023-12-06,Wednesday
2023-12-06 10:00:00,2023-12-06 11:00:00,150.0,Czech Republic,0.15,10,2023-12-06,Wednesday
2023-12-06 11:00:00,2023-12-06 12:00:00,146.29,Czech Republic,0.14629,11,2023-12-06,Wednesday
2023-12-06 12:00:00,2023-12-06 13:00:00,145.07,Czech Republic,0.14507,12,2023-12-06,Wednesday
2023-12-06 13:00:00,2023-12-06 14:00:00,140.71,Czech Republic,0.14071,13,2023-12-06,Wednesday
2023-12-06 14:00:00,2023-12-06 15:00:00,140.6,Czech Republic,0.1406,14,2023-12-06,Wednesday
2023-12-06 15:00:00,2023-12-06 16:00:00,143.99,Czech Republic,0.14399,15,2023-12-06,Wednesday
2023-12-06 16:00:00,2023-12-06 17:00:00,164.0,Czech Republic,0.164,16,2023-12-06,Wednesday
2023-12-06 17:00:00,2023-12-06 18:00:00,178.07,Czech Republic,0.17807,17,2023-12-06,Wednesday
2023-12-06 18:00:00,2023-12-06 19:00:00,165.28,Czech Republic,0.16528,18,2023-12-06,Wednesday
2023-12-06 19:00:00,2023-12-06 20:00:00,149.93,Czech Republic,0.14993,19,2023-12-06,Wednesday
2023-12-06 20:00:00,2023-12-06 21:00:00,129.91,Czech Republic,0.12991,20,2023-12-06,Wednesday
2023-12-06 21:00:00,2023-12-06 22:00:00,115.68,Czech Republic,0.11568,21,2023-12-06,Wednesday
2023-12-06 22:00:00,2023-12-06 23:00:00,107.33,Czech Republic,0.10733,22,2023-12-06,Wednesday
2023-12-06 23:00:00,2023-12-07 00:00:00,100.44,Czech Republic,0.10044,23,2023-12-06,Wednesday
2023-12-07 00:00:00,2023-12-07 01:00:00,99.2,Czech Republic,0.0992,0,2023-12-07,Thursday
2023-12-07 01:00:00,2023-12-07 02:00:00,97.85,Czech Republic,0.09784999999999999,1,2023-12-07,Thursday
2023-12-07 02:00:00,2023-12-07 03:00:00,96.86,Czech Republic,0.09686,2,2023-12-07,Thursday
2023-12-07 03:00:00,2023-12-07 04:00:00,91.81,Czech Republic,0.09181,3,2023-12-07,Thursday
2023-12-07 04:00:00,2023-12-07 05:00:00,89.92,Czech Republic,0.08992,4,2023-12-07,Thursday
2023-12-07 05:00:00,2023-12-07 06:00:00,94.53,Czech Republic,0.09453,5,2023-12-07,Thursday
2023-12-07 06:00:00,2023-12-07 07:00:00,115.97,Czech Republic,0.11597,6,2023-12-07,Thursday
2023-12-07 07:00:00,2023-12-07 08:00:00,131.22,Czech Republic,0.13122,7,2023-12-07,Thursday
2023-12-07 08:00:00,2023-12-07 09:00:00,150.0,Czech Republic,0.15,8,2023-12-07,Thursday
2023-12-07 09:00:00,2023-12-07 10:00:00,137.7,Czech Republic,0.1377,9,2023-12-07,Thursday
2023-12-07 10:00:00,2023-12-07 11:00:00,133.23,Czech Republic,0.13323,10,2023-12-07,Thursday
2023-12-07 11:00:00,2023-12-07 12:00:00,137.51,Czech Republic,0.13751,11,2023-12-07,Thursday
2023-12-07 12:00:00,2023-12-07 13:00:00,138.65,Czech Republic,0.13865,12,2023-12-07,Thursday
2023-12-07 13:00:00,2023-12-07 14:00:00,135.22,Czech Republic,0.13522,13,2023-12-07,Thursday
2023-12-07 14:00:00,2023-12-07 15:00:00,135.0,Czech Republic,0.135,14,2023-12-07,Thursday
2023-12-07 15:00:00,2023-12-07 16:00:00,135.41,Czech Republic,0.13541,15,2023-12-07,Thursday
2023-12-07 16:00:00,2023-12-07 17:00:00,135.0,Czech Republic,0.135,16,2023-12-07,Thursday
2023-12-07 17:00:00,2023-12-07 18:00:00,133.7,Czech Republic,0.13369999999999999,17,2023-12-07,Thursday
2023-12-07 18:00:00,2023-12-07 19:00:00,129.35,Czech Republic,0.12935,18,2023-12-07,Thursday
2023-12-07 19:00:00,2023-12-07 20:00:00,114.93,Czech Republic,0.11493,19,2023-12-07,Thursday
2023-12-07 20:00:00,2023-12-07 21:00:00,110.34,Czech Republic,0.11034000000000001,20,2023-12-07,Thursday
2023-12-07 21:00:00,2023-12-07 22:00:00,105.93,Czech Republic,0.10593000000000001,21,2023-12-07,Thursday
2023-12-07 22:00:00,2023-12-07 23:00:00,100.89,Czech Republic,0.10089000000000001,22,2023-12-07,Thursday
2023-12-07 23:00:00,2023-12-08 00:00:00,87.08,Czech Republic,0.08708,23,2023-12-07,Thursday
2023-12-08 00:00:00,2023-12-08 01:00:00,87.09,Czech Republic,0.08709,0,2023-12-08,Friday
2023-12-08 01:00:00,2023-12-08 02:00:00,83.26,Czech Republic,0.08326,1,2023-12-08,Friday
2023-12-08 02:00:00,2023-12-08 03:00:00,81.43,Czech Republic,0.08143,2,2023-12-08,Friday
2023-12-08 03:00:00,2023-12-08 04:00:00,79.52,Czech Republic,0.07952,3,2023-12-08,Friday
2023-12-08 04:00:00,2023-12-08 05:00:00,80.0,Czech Republic,0.08,4,2023-12-08,Friday
2023-12-08 05:00:00,2023-12-08 06:00:00,87.04,Czech Republic,0.08704,5,2023-12-08,Friday
2023-12-08 06:00:00,2023-12-08 07:00:00,103.93,Czech Republic,0.10393000000000001,6,2023-12-08,Friday
2023-12-08 07:00:00,2023-12-08 08:00:00,113.04,Czech Republic,0.11304,7,2023-12-08,Friday
2023-12-08 08:00:00,2023-12-08 09:00:00,117.13,Czech Republic,0.11713,8,2023-12-08,Friday
2023-12-08 09:00:00,2023-12-08 10:00:00,120.98,Czech Republic,0.12098,9,2023-12-08,Friday
2023-12-08 10:00:00,2023-12-08 11:00:00,119.78,Czech Republic,0.11978,10,2023-12-08,Friday
2023-12-08 11:00:00,2023-12-08 12:00:00,119.63,Czech Republic,0.11963,11,2023-12-08,Friday
2023-12-08 12:00:00,2023-12-08 13:00:00,118.87,Czech Republic,0.11887,12,2023-12-08,Friday
2023-12-08 13:00:00,2023-12-08 14:00:00,116.08,Czech Republic,0.11608,13,2023-12-08,Friday
2023-12-08 14:00:00,2023-12-08 15:00:00,118.15,Czech Republic,0.11815,14,2023-12-08,Friday
2023-12-08 15:00:00,2023-12-08 16:00:00,119.53,Czech Republic,0.11953,15,2023-12-08,Friday
2023-12-08 16:00:00,2023-12-08 17:00:00,118.36,Czech Republic,0.11835999999999999,16,2023-12-08,Friday
2023-12-08 17:00:00,2023-12-08 18:00:00,120.07,Czech Republic,0.12007,17,2023-12-08,Friday
2023-12-08 18:00:00,2023-12-08 19:00:00,118.6,Czech Republic,0.1186,18,2023-12-08,Friday
2023-12-08 19:00:00,2023-12-08 20:00:00,110.92,Czech Republic,0.11092,19,2023-12-08,Friday
2023-12-08 20:00:00,2023-12-08 21:00:00,106.64,Czech Republic,0.10664,20,2023-12-08,Friday
2023-12-08 21:00:00,2023-12-08 22:00:00,101.12,Czech Republic,0.10112,21,2023-12-08,Friday
2023-12-08 22:00:00,2023-12-08 23:00:00,101.58,Czech Republic,0.10158,22,2023-12-08,Friday
2023-12-08 23:00:00,2023-12-09 00:00:00,90.58,Czech Republic,0.09058,23,2023-12-08,Friday
2023-12-06 00:00:00,2023-12-06 01:00:00,94.97,Denmark 1,0.09497,0,2023-12-06,Wednesday
2023-12-06 01:00:00,2023-12-06 02:00:00,93.1,Denmark 1,0.09309999999999999,1,2023-12-06,Wednesday
2023-12-06 02:00:00,2023-12-06 03:00:00,92.57,Denmark 1,0.09257,2,2023-12-06,Wednesday
2023-12-06 03:00:00,2023-12-06 04:00:00,90.96,Denmark 1,0.09096,3,2023-12-06,Wednesday
2023-12-06 04:00:00,2023-12-06 05:00:00,90.59,Denmark 1,0.09059,4,2023-12-06,Wednesday
2023-12-06 05:00:00,2023-12-06 06:00:00,93.89,Denmark 1,0.09389,5,2023-12-06,Wednesday
2023-12-06 06:00:00,2023-12-06 07:00:00,106.94,Denmark 1,0.10694,6,2023-12-06,Wednesday
2023-12-06 07:00:00,2023-12-06 08:00:00,133.86,Denmark 1,0.13386,7,2023-12-06,Wednesday
2023-12-06 08:00:00,2023-12-06 09:00:00,167.0,Denmark 1,0.167,8,2023-12-06,Wednesday
2023-12-06 09:00:00,2023-12-06 10:00:00,166.54,Denmark 1,0.16654,9,2023-12-06,Wednesday
2023-12-06 10:00:00,2023-12-06 11:00:00,150.0,Denmark 1,0.15,10,2023-12-06,Wednesday
2023-12-06 11:00:00,2023-12-06 12:00:00,146.29,Denmark 1,0.14629,11,2023-12-06,Wednesday
2023-12-06 12:00:00,2023-12-06 13:00:00,146.1,Denmark 1,0.1461,12,2023-12-06,Wednesday
2023-12-06 13:00:00,2023-12-06 14:00:00,141.03,Denmark 1,0.14103,13,2023-12-06,Wednesday
2023-12-06 14:00:00,2023-12-06 15:00:00,140.5,Denmark 1,0.1405,14,2023-12-06,Wednesday
2023-12-06 15:00:00,2023-12-06 16:00:00,143.99,Denmark 1,0.14399,15,2023-12-06,Wednesday
2023-12-06 16:00:00,2023-12-06 17:00:00,164.0,Denmark 1,0.164,16,2023-12-06,Wednesday
2023-12-06 17:00:00,2023-12-06 18:00:00,178.07,Denmark 1,0.17807,17,2023-12-06,Wednesday
2023-12-06 18:00:00,2023-12-06 19:00:00,165.28,Denmark 1,0.16528,18,2023-12-06,Wednesday
2023-12-06 19:00:00,2023-12-06 20:00:00,149.93,Denmark 1,0.14993,19,2023-12-06,Wednesday
2023-12-06 20:00:00,2023-12-06 21:00:00,129.91,Denmark 1,0.12991,20,2023-12-06,Wednesday
2023-12-06 21:00:00,2023-12-06 22:00:00,115.68,Denmark 1,0.11568,21,2023-12-06,Wednesday
2023-12-06 22:00:00,2023-12-06 23:00:00,107.33,Denmark 1,0.10733,22,2023-12-06,Wednesday
2023-12-06 23:00:00,2023-12-07 00:00:00,100.44,Denmark 1,0.10044,23,2023-12-06,Wednesday
2023-12-07 00:00:00,2023-12-07 01:00:00,99.2,Denmark 1,0.0992,0,2023-12-07,Thursday
2023-12-07 01:00:00,2023-12-07 02:00:00,97.85,Denmark 1,0.09784999999999999,1,2023-12-07,Thursday
2023-12-07 02:00:00,2023-12-07 03:00:00,96.86,Denmark 1,0.09686,2,2023-12-07,Thursday
2023-12-07 03:00:00,2023-12-07 04:00:00,91.81,Denmark 1,0.09181,3,2023-12-07,Thursday
2023-12-07 04:00:00,2023-12-07 05:00:00,89.92,Denmark 1,0.08992,4,2023-12-07,Thursday
2023-12-07 05:00:00,2023-12-07 06:00:00,94.53,Denmark 1,0.09453,5,2023-12-07,Thursday
2023-12-07 06:00:00,2023-12-07 07:00:00,116.58,Denmark 1,0.11658,6,2023-12-07,Thursday
2023-12-07 07:00:00,2023-12-07 08:00:00,131.22,Denmark 1,0.13122,7,2023-12-07,Thursday
2023-12-07 08:00:00,2023-12-07 09:00:00,150.0,Denmark 1,0.15,8,2023-12-07,Thursday
2023-12-07 09:00:00,2023-12-07 10:00:00,137.7,Denmark 1,0.1377,9,2023-12-07,Thursday
2023-12-07 10:00:00,2023-12-07 11:00:00,134.36,Denmark 1,0.13436,10,2023-12-07,Thursday
2023-12-07 11:00:00,2023-12-07 12:00:00,138.17,Denmark 1,0.13817,11,2023-12-07,Thursday
2023-12-07 12:00:00,2023-12-07 13:00:00,137.99,Denmark 1,0.13799,12,2023-12-07,Thursday
2023-12-07 13:00:00,2023-12-07 14:00:00,138.35,Denmark 1,0.13835,13,2023-12-07,Thursday
